Text,Label
നല്ല സിനിമയാ സ്‌നേഹിക്കുന്നവർക്ക് ഇ സിനിമ ഇഷ്ട്ടംപെടും...,Positive
"സുരാജ് ഇതിലെ മറ്റെ സിൽമ നടൻ ലങ്ങേരുടെ മുട്ടന് ഫാൻ... പക്ഷേ,  എന്തരോ കുറ്റത്തിന് ലവന്റെ ലൈസൻസ് സുരാജ്  ചെത്തിക്കളയുന്നു  ഇത്രേം മനസിലായി, ബാക്കി പടം ഓടിയെങ്കിൽ പോയി കാണും, ഇല്ലെങ്കിൽ ഇല്ല.",unknown_state
Eth pulimuragan pole undalo..trailerinte last sredhiku,Mixed_feelings
Eee Christmas jayettan edkuva  mmade tcr pooram,Positive
Nthokke aayirunnu.. Janapriya naayakan mikacha nadan.. Cheyendathellaam cheythu cheythu janangalde veruppum sambaadhichu kazhivum nashttapettu low class films um irakki ellaam potti paalleessaayi  Ippo dhaa kuttikalde padangalil orumaathiri petta veshangal cheythu kara kayaraan nokkanu.. Pyaavam!,Negative
17 k views,not-malayalam
Ella mammookkka fansum 100 like ennikku tharamo,unknown_state
ഓണം ഇട്ടിച്ചൻ കൊണ്ടുപോയി.....  .. ലാലേട്ടാ.....,Positive
Ithin dislike addikunavar lokka tholvikallayirkkum,unknown_state
Ente ponnuooo Ith malayalam industry eeh vere level ilk ethikkum,Positive
Driving license trailer kanunna DRIVING LICENSE illatha njan,unknown_state
ദിലിപ് ഏട്ടാ നീങ്ങള് വേറെ ലെവൽ ആണ്,Positive
Trailer pwolliiii Eni padam koodi set ayaaa,Positive
Mammooka ya kanaan vaendi mathram ee song kandavar like adi,unknown_state
2018 il irangiya ettavum best cinima .....,Positive
Tamil Nadu fans  Vera level machi trailer,not-malayalam
മോഹൻലാൽ ബിഗ് ബ്രദർ ട്രൈലെർ ഒരു സാധാ cleeshe ട്രൈലെർ ആയി തോന്നി..but മമ്മൂട്ടി movie ഷൈലോക്ക്..charachter പിടിടികിട്ടാത്ത പോലെയും,Positive
ഒരു ബോംബിട്ടു അധികദിവസങ്ങളായിട്ടില്ല അപ്പോഴേക്കും അടുത്ത പടക്കവുമായി   വന്നിരിക്കുന്നു,Negative
മുയുവന് നടൻ ഫാൻസിന്റെ തന്തയില്ലായ്മതരം വീണ്ടും  തെളിയിച്ചിരിക്കുന്നു ഈ പാട്ടിന്റെ പൂർണ രൂപം വന്നതോടെ കൂടെ...*#OMKV_HATERS*,Negative
"കേസ് കൊടുക്കണം പിള്ളെച്ചാ... കേസ് കൊടുക്കണം. ഇന്ന് മൂക്കുത്തി പോയി, നാളെ അരഞ്ഞാണം വല്ലതും പോയാലോ",unknown_state
"ഇതൊരു രക്ഷയും ഇല്ലാ പൊളിക്കും ഇച്ചായൻ മാജിക്‌ ആണ്,,",Positive
മമ്മൂട്ടിക്ക് വയറുള്ളതാണോ? അതോ പടത്തിന് വേണ്ടി വയറുചാടിച്ചതാണോ ? (എന്റെ ഒരു സംശയമാണ്),unknown_state
Ith mechinde vela kallayand irinaa madhii.. kand ariyam..,Mixed_feelings
Ho my god... Soooooooooooooooooooooooooooooooper... Dislike adicha pottimaanikal chankupottychaakum,Positive
ലാലു jr ഫാൻസ്‌ അടി ലൈക്,unknown_state
ആരോ ഒരാളല്ല... അന്റെ ഏട്ടൻ  മൈ ബിഗ് ബ്രദർ,unknown_state
Friendshipin  vilayathu.  kelkkan.  kerikkanu. Machane     Plz support guyz,unknown_state
Mamangam cinemayude ksheenam ikka ithil theerkum...,Positive
മൂക്കുത്തി കണ്ടുപിടിക്കാൻ നമുക്കവരെ സഹായിക്കാം...  മൂക്കുത്തി എവിടെയാണെന്ന് map നോട് ചോയ്ച്ചു പറയാമോ..   map ന്ന് പറയു...  Map  :  മൂക്കുത്തി കണ്ടുപിടിക്കാൻ നമ്മൾ വലിയ ആറു കടന്നു പോകണം...  പിന്നെ മുന്തിരി കാടും കടക്കണം..  പിന്നെ കാണുന്ന വലിയ മരത്തിലെ പൊത്തിലാണ് മൂക്കുത്തി...  വേഗം പോയി പറയു..  വലിയ ആറ്..  മുന്തിരി കാട്..  മൂക്കുത്തിയുള്ള മരപൊത്ത്..,unknown_state
Im Tamizhan.. I would like to learn Malayalam..  can any one teach me Malayalam.. Reply me,not-malayalam
കട്ട അച്ചായൻ ഫാൻസ് ലൈക് ബട്ടൻ അടിച്ചു തൂഫാൻ ആക്കിയെക്കു,unknown_state
30 min 400k view adichu makkale,Positive
Ee trailer il devane kandavar ivide like,unknown_state
"ആരാടാ ചേച്ചിമാരുടെ  മൂക്കുത്തി കൊണ്ടുപോയത്, ആരാണേലും അതങ്ങുകൊടുത്തേക്ക്...",unknown_state
നിവിൻ പോളിക്ക് 2019ലെ പല പുരസ്കാരങ്ങളും ഈ ചിത്രം നേടിക്കൊടുക്കുമെന്നതിൽ യാതൊരു സംശയവും ഇല്ല  അക്ഷരാർത്ഥത്തിൽ ഞെട്ടിച്ച് കളഞ്ഞു,Positive
Mohanlal mamooty fan ullavar adik like,unknown_state
Oru rakshela padathin vendi katta waiting,Positive
Kola mass ettan vaka orungunnu waiting.,Positive
ഇത് ഏതോ വേറെ ലെവൽ പടമാണെന്ന് തോനുന്നു...ഒരു മരണ മാസ്സ് ഐറ്റം,Positive
Trailer kidu mass marana mass.  Ee padam recordukal thoothuvarrum,Positive
Dileep ettan fans like here,unknown_state
Hero ഷമ്മി  മാത്രം  ഇല്ല..  :(,unknown_state
ഉയിരിൽ തൊടും തളിർ വിരലാവണേ നീ അരികേ നടക്കണേ അലയും ചുടുകാറ്റിനു കൂട്ടിണയായ് നാമൊരു നാൾ കിനാക്കുടിലിൽ ചെന്നണയുമിരുനിലാവലയായ്  ആരും കാണാ ഹൃദയതാരമതിൽ ഉരുകി നാമന്നാരും കേൾക്കാ പ്രണയാജാലകഥ പലവുരു പറയുമോ  ഉയിരിൽ തൊടും കുളിർ വിരലായിടാം ഞാൻ അരികേ നടന്നിടാം അലയും ചുടുകാറ്റിനു കൂട്ടിണയായ് നാമൊരു നാൾ കിനാക്കുടിലിൽ  ചെന്നണയുമിരുനിലാവലയായ് ആരും കാണാ ഹൃദയതാരമതിൽ ഉരുകി നാമന്നാരും കേൾക്കാ പ്രണയാജാലകഥ  പലവുരു പറയുമോ  വഴിയോരങ്ങൾ തോറും തണലായീ പടർച്ചില്ല നീ കുടയായ് നിവർന്നൂ നീ നോവാറാതെ തോരാതെ പെയ്കേ തുഴയോളങ്ങൾ പോൽ നിൻ കടവത്തോന്നു ഞാൻ തൊട്ടു മെല്ലെ കാറ്റേ ചില്ലയിതിൽ വീശണേ  കാറേ ഇലയിതിൽ പെയ്യണേ മെല്ലെ തീരമിതിലോളങ്ങളോളങ്ങളായി നീ വരൂ ഉയിരിൽ തലോടിടും ഉയിരായിടും നാം നാമൊരു നാൾ കിനാക്കടലിൽ ചെന്നണയുമിരുനിലാനദിയായ് ആരും കാണാ ഹൃദയതാരമതിൽ ഉരുകി നാമന്നാരും കേൾക്കാ പ്രണയാജാലകഥ പലവുരു തുടരുമോ,unknown_state
പടം ആവറേജ് ആവും..ട്രെയിലറിൽ പോലും വലിയ ഒരു പ്രതീക്ഷ തരുന്നില്ല..,Mixed_feelings
Endhooonn oola trailer aahdo idh,Negative
i am mamooka fan from Mangalore,not-malayalam
Build up koduth niraasapedutharuth....super hit aavaanam,Positive
ഇനി അമിത പ്രതീക്ഷ ഇല്ലാതിരിക്കാൻ വേണ്ടിയാണോ ഇവന്മാര് ഇങ്ങനെ ഒരു കൂറ പാട്ടിറക്കിയത്,Negative
ചാക്കോച്ചന്റെ അഞ്ചാംപാതിരായ്ക്ക് വിജയാശംസകളോടെ.... മമ്മൂക്കഫാൻസ്‌ കണ്ണൂർ,Positive
Tech & entertainment videos കാണാൻ pls subscribe VeeTalks,unknown_state
Ith lusiferinte views pottikkum enn urappullavar adi...,unknown_state
നിങ്ങൾ മൂക്കുത്തി കാണാതെ ഇവിടെ ഇങ്ങനെ തെരഞ്ഞു  നടന്നോ.. അവിടെ കല്യാൺ സിൽക്സിൽ ആടി സെയിൽ തുടങ്ങി.. വാ മക്കളെ പോകാം...,unknown_state
"Shooting Kottayathayirunnu, njangade pazhe standum, baker junctionum okke traileril kanam",unknown_state
Enthu oola trailer mammatty lokatholvi. Ithum kondano Lucifer aayittu muttan varunne. Comedy thanne.,Negative
trailer kollam padam koodi kanatte ennitt parayam bakki masss trailer,Positive
Freezerinakathulla scene kandappo arkenkilum hollow man film orma varunnundo,Mixed_feelings
Mammukka oru rakshayilla     NEXT 200 CRORES IN MOLLYWOOD CINEMA,Positive
ഈ പാട്ടിന്റെ രംഗം വെച്ച് പടത്തെ ഡീഗ്രേഡ് ചെയ്തിരുന്നവർക്ക് എല്ലാം അറിയാം അവരുടെ ഇഷ്ട താരത്തിന്ന് ഒരിക്കലും ഈ റോൾ ചെയ്യാൻ സാധിക്കില്ലെന്ന് ഇക്ക,Positive
വെറുപ്പിന്റെ പ്രത്യയശാസ്ത്രവും പാടി മുച്ചൂടും മുടിക്കാൻ കച്ചകെട്ടിയിറങ്ങുന്നവരോട് ഞാനറിയുന്ന ഇന്ത്യക്ക് ഒന്നേ പറയാനറിയൂ...   കടക്ക് പുറത്ത്....  The Resistance Song #RejectCAB #NoNRC,unknown_state
Monthakk orennam kodithittu kannadi Eduth kaanichu kodukk.....anneram kaanum mookuthi,unknown_state
Eeee patttu padiyavanu Oru vilayumilllla athe njananu padye,unknown_state
ഞാൻ ഫിലിം കണ്ടിട്ട് 2ദിവസമേ ആയുള്ളൂ.. ഹൗസ്ഫുൾ  ആണ് ഫിലിം. ഡീഗ്രേഡ് കൊണ്ടുമാത്രമാണ് കണ്ടത്. നല്ല. കലർപ്പില്ലാത്ത. മലയാള സിനിമ. ഒരുവള്ളുവനാടൻ. ചന്തമുണ്ട്. സിനിമയ്ക്ക്,Positive
ലാലേട്ടൻ ഫാൻസ്‌ ഇവടെ ലൈക് അടിച്ചു പോവുക ,unknown_state
"ഇജ്ജാതി ട്രൈലെർ. FDFS ഉറപ്പിച്ചു. ജോജോ ചേട്ടൻ, ജോഷി സർ",Positive
ഞാൻ മമ്മൂക്കയുടെ കട്ട ആരാധകനാണ് എനിക്ക് എന്റെ ചാനലിന് 1k സബ്സ്ക്രൈബ് വേണം പ്ലീസ് എന്നെ സഹായിക്കണം,unknown_state
Melle theeramithil olangal olangalaayi nee varuuuu Ee variyil addictaayavar aaroke,Positive
Uff  ijaathi trailer.. adipoli #Mohanlalwood #Eeh onam nammakada makkale #ittichayan #Ettan,Positive
ഒരു രക്ഷ ഇല്ലാ മച്ചാനെ. ഒരു രക്ഷ ഇല്ലാത്ത പടം. ഇനിയും കാണും തീയേറ്റർ ഇല് പോയി തന്നെ. shane മച്ചാനെ. നീ പോളിയാടാ . vibe പടം,Positive
Prajapathi film orma vannavar like cheyyu...,unknown_state
Shammi hero ada hero  entamme fahadinte ejjadi abinayam,Positive
0:53 ippozzhalle pidi kittiyathu ee cinemayude viewsinte rahasyem .  Ellaam annachimaarkum bhayankara akaamsha aanelloo .,unknown_state
DQ ഫാൻസിന്റെ എല്ലാവിധ ആശംസകളും നേരുന്നു പടം സൂപ്പർഹിറ്റ് ആകട്ടെ,Positive
Veendum slow motion kanichu alukale vadiyakkan ethittundu,Negative
Sooragetta poolichutoo last dialogue epic,Positive
ഫാൻസിനു ആഘോഷിക്കാൻ ഒരു പടം വരണമെങ്കിൽ അജയ് വാസു ദേവ് ഇങ്ങു വരണം,Positive
പണ്ട് ഇതേപോലെ മഞ്ജുവാര്യരുടെ മൂക്കുത്തി പോയ ഒറ്റ കാരണം കൊണ്ടാണ് ഒരു ഉസ്താദിന്റെ പേര്  കേരളം മുഴുവൻ  അറിയപ്പെട്ടത്...,unknown_state
Mammoka karanjal sahikkathavar indo..valsalyam,Positive
ഡാൻസും പാട്ടും കഴിഞ്ഞെങ്കിൽ ഇനി ആ നിലത്തൊക്കെ നന്നായി നോക്ക്. മൂക്കുത്തി കിട്ടാതിരിക്കൂല മോളൂസേ,unknown_state
Ijjathi padavum love storyum comedyum onnum ee adutha kalath onnu kanditilla superbb movie,Positive
ഇത് ഒറിജിനൽ അല്ലേ?? Pls..make Powerful one !,Mixed_feelings
Apppo hero aaranu?,unknown_state
കൂടെ ഇറങ്ങുന്ന എല്ലാവരും ഒന്നു സൂക്‌ഷിച്ചോ ഇട്ടിച്ചായന്റെ ഒരു വരവുണ്ട്.  ബോക്സ്‌ഓഫീസ് ഒന്ന് നോക്കിയിരുന്നോ ,Positive
Le boni: nee paranjath ...  Le bobi : mm ... njan paranajth  ??  Le boni : enikk dhe ithanu !!!  That scene !!!!,unknown_state
"ശുക്ലം വിട്ട ട്രൈ ലർ, വെറും ക്ലീഷേ",Negative
മലയാളത്തിൽ ഒരു ഇടിവെട്ട് കുങ്ഫു ഫിലിം പൊളിച്ചു...,Positive
ഇച്ചായൻ ന്റെ പിള്ളേർ ക്ക് അഭിമാനിമാനിക്കാവുന്ന ഹെവി ഐറ്റം ആണെന്ന് sure  നിവിൻ പോളി ഇഷ്ടം,Positive
ഇത് പൊളിക്കും .. അല്ലേ ഞങ്ങളു പൊളിച്ചടുക്കും,Positive
"Nalla onjja look.Rajnikantinde dialogue okke venam alle ikka fieldil pidich nikkaan,naanam illelo kilavaa",Negative
ഇതിനൊക്കെ എന്താ പറയാ എന്റെ ലാലേട്ടാ  മനസ്സ് നിറഞ്ഞു.. ആ മാർഗം കളിക്കുന്ന കാണാൻ എന്തൊരു ഭംഗിയാണ്  പെർഫെക്ട് ക്രാഫ്റ്റ്,Positive
Aa teasernte athra pora villante name oru punch illa amar,Mixed_feelings
Onnill kooduthall thavana kandavar like adi..,unknown_state
Njan oru ikka fan alla paksha as a malayali i am katta weiting for raja 2,Positive
Ittimani onam kondupokum ennu urappullavarke like adikkanulla oru 50 acre ivide vachitunde....edutho...,Positive
300k kazhinju ini 4oo ill kanam,unknown_state
ഇതിന്റെ background music kittan valla vazhiyum undo. Kidilan,Positive
Kavya film company perinu Oru gummilla...,Negative
ഇതിലെ നായകനെ കണാൻ റൺവീർ സിങ്ങിന്റെ Look ഇല്ലെ,unknown_state
Nalla assal moonjjal thank you lola,Negative
കണ്ടിട്ട് king khan  inta FAN cinemama manasill വന്നവർ,unknown_state
#mammootty #mamangam #unni mukundhan #padma kumar,unknown_state
Ntemmo... Romam eneett ninn dance kalikkunn.. Rajaaaa return,Positive
Innanu film kanan pattiyathu... Mutheee lalettaaa.... Superb....,Positive
Onam kayijittum kelkunnavarkk like cheyyanulla comment!!!,unknown_state
5 ഓസ്കാർ അവാർഡുകൾ നേടിയ ആ സൈക്കോളജിക്കൽ ക്രൈം ത്രില്ലെർ സിനിമ   നിങ്ങൾ കണ്ടിരിക്കേണ്ട ചിത്രം   കൂടുതൽ അറിയാൻ എന്റെ recent uploaded വീഡിയോ കാണുക,unknown_state
Nte ponno oru raksha Illa Ennaaa Trailer,Positive
2020 First Hit Like : BIG BROTHER Comment : SHYLOCK,not-malayalam
Mammukkayude kude raju vettan venamennu aagrahikkunnathu njan mathramano..,Positive
Niruthu da yenna voice ....tamil la release pannunga pa,not-malayalam
തിയറ്റർ വിഡിയോ എടുത്ത്  കോമളി ആക്കിയവരുടെ വായിൽ മാതള തിരി തിരുകി - ...... Song,Positive
ഒരു fight.. ഞാൻ പ്രതീക്ഷിച്ചു... ലാലേട്ടാ all the best,Positive
Enthonnadei ithu pulimurugan tamil remake a,Mixed_feelings
"ഉള്ള കാര്യം പറയാമല്ലോ.. ഊമ്പിയ പാട്ട്..   ഇളയരാജ, വിദ്യാസാഗർജി  നിങ്ങളെയൊക്കെ ഇവിടെ വല്ലാണ്ട് മിസ്സ് ചെയ്യുന്നു..",Negative
എന്റെ പോന്നെ വേണ്ട .. Ladies and gentlemen ആദ്യ ദിവസം പോയി കണ്ടത്  ഇപ്പോഴും ഓർക്കുന്നു.,Negative
Late aayi vannalum latest aayi varuvenne,Positive
Hindu kalku mahiravan islaminu ebileesu christianikalkku LUCIFER,Positive
ഞാൻ കണ്ടില്ല ഇന്ന് കാണും പൊളിപ്പൻ പടമാണ് എന്നാണ് മൊത്തത്തിൽ കേൾക്കുന്നത് ok,Positive
"Kalathinuu oppam sanchsrikkun vineeth ettaa , physco yanne epoo trent",Positive
Sorry to say but ഇത് ഒരു average അനുഭവം ആയിരിക്കും,Mixed_feelings
Padam kandittu  Vannavaradi  Oru kidukaachi Box office Karakkiyadi  Like,Positive
പല തരം ചിരികൾ ഇക്കയുടെ കണ്ടിട്ടുണ്ട്.. എന്നാലും ഇതൊരു മാതിരി മരണ മാസ് കൊല ചിരി തന്നെ ,Positive
Vineethil oru katta psycoye njn kaanunu,unknown_state
Police ayittu ulla Pennumpilla eatha Oru police lookum ella Ayalkuttathila chechiyapola undu,Negative
Thirunavayile arenkilum undo  Trailer like cheyan marakanda,unknown_state
16k views um 52k likes um ikka daaa...,unknown_state
Madhurarajakkum oru trailer undu,Negative
ഇതൊക്കെ ഫസ്റ്റ് ഡെയ് തീയേറ്ററിൽ പോയി തന്നെ കാണണം  ഇജ്ജാതി മാസ്സ് ഇക്കാ,Positive
വെറൈറ്റി റോൾ  ചെയ്യാത്തത് കൊണ്ട്  ഇഷ്ടമില്ല  പക്ഷെ  ഇത്  ഹെവി,Positive
Oru vijay padam pole thonniyath enik maathramaano?,unknown_state
MATHUKUTTY XAVIER  POLIYEEE....ANCHAL SET AAYEEEE,unknown_state
കുഞ്ഞാലിക്ക് കിട്ടുന്ന ഡീഗ്രേഡിംഗ് മുഴുവൻ ഭാഷ കാരണമായിരിക്കും. പിന്നെ കരഞ്ഞിട്ടു കാര്യമില്ല. തിരുത്തിയില്ലെങ്കിൽ ആരാധകനായ ഞാൻ പോലും ഡീഗ്രേഡ് ചെയ്യും. പക്കേങ്കില് സിനിമ കാണുകയും ചെയ്യും ഉസ്മാനേ....,Negative
"എല്ലാരുടെയും അഭിനയം പൊളി,  പക്ഷെ shyam pushkar deserves more applause",Positive
Ithokkey kandittaanu iparthey pillaru schoolilum collegilum adiyum pidiyum vazhakkum ondakunnadhu,Negative
"സംസാരം കേട്ടിട്ട് പൊളിയുന്നു തോനുന്നു. ലാലേട്ടന് മലബാർ ഭാഷ ശരിയാകില്ല, വെരി ബാഡ് ഡയലോഗ് ഡെലിവറി",Negative
Pwoli..... ethu vere level..... Raja returns......ikka da,Positive
ഇതിപ്പോ after effectil പൂണ്ടു വിളയാടിയ ടീസർ ആണല്ലോ,unknown_state
Ee padam ishttapettavar adi oru like,unknown_state
മലയാളം സിനിമ  വേറെ ലെവൽ... ഗംഭീര ട്രയ്ലർ,Positive
Penpillerude കൂടെ ഉള്ള ആ നടത്തം...ufff,Positive
Any SLR fans ...Jai pubg ..Jai ikka,not-malayalam
Endammo ethilum nallathu Viva video arunneee,Negative
Karikkinde video vare oru divasam 5million view ivide mamangathinu endu kond aa pradhanyam kodukkunnilla,unknown_state
Mammookkaye jeevane thullyam snehikkunnavar Like adich power kaanikk,unknown_state
Chevikakathu ninnu poka poyaru feel. Ithu thanne dharalam theatre pooraparambu aakan,Positive
Comments vayichu romanjification kollunnavar Ivde like....,unknown_state
Mamuka 60 age ah no 25,unknown_state
Odiyan trailer nakalum katta waiting Lucifer,Positive
കാണാതെ പോയ മൂക്കുത്തി വേറെ ആണ് . ഇപ്പൊ ഇട്ടിരിക്കുന്നത് സ്പെയർ മൂക്കുത്തി ആണ് .,unknown_state
Ellarum sradhicho ennariyilla pakshe enikk ee trailer adichappol 10 same trailers vannu ithokke aarude paniyaa,unknown_state
ശ്രീനാഥ് ഭാസി ടെ ആ നോട്ടം മതി.. എന്റെപൊന്നളിയ !!,Positive
O D I Y A N,unknown_state
200 kodi clubil orapullavar like pls,unknown_state
ലാലേട്ടന്റെ അനിയന്മാരെ..... ലൂസിഫറിന്റെ ലൈക്‌ റെക്കോർഡ് നമ്മക്ക് പൊട്ടിക്കണം.....  അടി പിള്ളേരെ ലൈക്,unknown_state
Oru BIGB  feel....  ..aiivaaaaa.  Pwolichuu,Positive
ചെറിയ ചളികൾ ഉണ്ടല്ലോ ഒരു പേടി,Mixed_feelings
"ആരോ ഒരാളല്ല, എന്റെ ഏട്ടൻ... Big Brother #Lalettan   #BigBrother",unknown_state
ഹാ!! ഇങ്ങനെ ഒരു സിനിമ ഇനി ഓണം ഗംഭീരം ലാലേട്ടാittimani thakarthuuu,Positive
ഒരു കിടുക്കാച്ചി കോമഡി  ഫാമിലി മൂവി loading,Positive
Mookkuthi iniya yude vadakkullil kaanum...,Negative
ഒരു മലയാള സിനിമയുടെ ട്രെയ്‌ലറാണ് ലോകസിനിമയുടെ നിലവാരത്തിൽ കണ്ടത്...,Positive
Adutha 100 cr ennurapullavar adik mone like,unknown_state
ഇത്പോലെ ഒരു martial art പടം മലയാളത്തിൽ ഇന്ന് വരെ ഇറങ്ങിയിട്ടില്ല എന്നാണ് കരുതുന്നത്,Positive
#NiViN PauLy   GEETU  MOHANDAS  #pOLiee kiDDuu ,Positive
ഈ ഓണം ഇട്ടിച്ചായൻ കൊണ്ടു പോകും എന്ന് ഉറപ്പുള്ള ഇക്കാ ഫാൻസ് ആരെങ്കിലും ഉണ്ടെങ്കിൽ ഇവിടെ,unknown_state
Mohanlal fansinte full spprt ikka pwlichadukk .,Positive
ഏട്ടന്റെ ഈ പടത്തിനു ഇക്ക ഫാൻസിന്റെ വിജയാശംസകൾ,Positive
ഉണ്ണി യേട്ടന്റെ കണ്ണിലെ തീ കണ്ടവരുണ്ടോ,unknown_state
Janapriya Nayakan  ഇക്കയും ഏട്ടനും കഴിഞ്ഞാൽ മലയാളത്തിന്റെ നിലവിലെ സൂപ്പർസ്റ്റാർ അത് ദിലീപേട്ടൻ തന്നെയാണ്,Positive
Time 3.45AM  kaanan vannavar undooo,unknown_state
മമ്മൂക്ക + അജയ് വാസുദേവ് = മാസ്സ്   *Teaser ഫുൾ മാസ്സ്. അപ്പോൾ  സിനിമയുടെ കാര്യം പിന്നെ പറയണ്ടല്ലോ...*,Positive
Trending list le polum ella ....,Negative
Lalettan - Prithivi combo vera level...  Pwolichu Lalettan & Prithivi fans like adiku makkale,Positive
E chechide sangadam kandillarnn vekaruth kittunnath vare share cheyua maximum..,unknown_state
ബിഗ്ബ്രദ൪...       ഒരു ഫ്ലാഷ് ബാക്ക് സ്റ്റോറി ആവാ൯ ചാ൯സു കൂടുതലാണ്.. കമാ൯ഡോ ഒാഫീസറായ ലാലേട്ട൯റ കഴിഞകാല൦ മാസ്സ് സ്റ്റോറി ലവലിൽ പറയുന്നതാവു൦ എന്ന് എനിക്ക് തോന്നുന്നു ....  എന്തായാലു൦ സിനിമ തീ൪ച്ചയായു൦ ശ്രദ്ധിക്കപെടു൦..,Positive
മമ്മൂട്ടീടെ ഒരു തള്ള് ഗുണ്ട് കൂടി. ഞാൻ മാമാങ്കം കണ്ടു. എന്റെ പൈസ പോയി. ഇനി മേലാൽ ഈ കള്ള കിളവന്റെ പടം കാണില്ല,Negative
Video kanunnathu munne comments aanunokye  ath kndple video sPrb aavummnnuthonni  powli  kAtta waiting fOr LUCIFER,Positive
addited ayvrindo eghil oru like evde,unknown_state
Im from up mammuka fan boyfor ever,not-malayalam
Unniyettan Polichuu.Unni Mukundan Fans Like Here,Positive
Dhaivathinte swntham naadu kidukkaachi,unknown_state
ഇനി ക്ളീഷേ പടങ്ങുളടെ കാലം കഴിഞ്ഞു ഇനി മോളിവുഡ് എന്താണെന്നു കാണാൻ കിടക്കുന്നതെ ഉള്ളൂ,Positive
Cinema kanditum idakku idakku keri trailer kanund,unknown_state
dislike adikkunna ella myrenmaarrum poyi oomb,Negative
njaan ippo oru  83 thavana kandu,Positive
ചങ്കുറപ്പുള്ള രാജുവേട്ടന്റെ ചങ്കുറപ്പുള്ള ഫാൻസ്‌.  ഞങ്ങൾ,Positive
ജോഷി സാറിന്റെ പടം മലയാളിയക്ക് കാണാതിരിക്കാൻ കഴിയുമോ പൊളിയിക്കും,Positive
Once a king always a king,not-malayalam
ചെറിയ ഒരു വർക്ക്‌ ആണ്. Suprt pls,unknown_state
Yathoru  ardhavum elatha pattu  Only mukkuthi .etrem big cinemak engane oru song vendarunu,Negative
Padam pottum Ram fans munji.. sudapi teams  kuru pottum,Negative
909 k unlike adicha jimitt fans,Negative
Kuruppachan Kidu . Mamangam Nice movie,Positive
അപ്പോ ഇക്ക പണി തുടങ്ങി വെച്ചിട്ടുണ്ട്  .... ഇനി അടിയുടെ ഇടിയുടെ അടിയിടിമേളം...,Positive
Ithippo enthinulla purappadanavo randalum koodi Suraj  Soubi,Positive
Cast\r Mammootty \r Unni Mukundan \r Prachi Tehlan \r Siddique \r Achuthan\r Anusitara\r Iniya\r Kaniha\r Tarun Arora\r Suresh krishna \r Manikuttan\r Sudev nair\r Manikandan,unknown_state
"ഈ കഥാപാത്രം ഇങ്ങനെ ആയി തീരാനുള്ള കാരണം മനസിലാക്കാതെ, മമ്മൂക്കയുടെ സ്ത്രീ വേഷം എന്ന് പറഞ്ഞു പരിഹസിക്കുന്നവ്ർക്  എന്ത് മനസ്സിലാവാൻ.  സ്ത്രൈണ ഭാവത്തിൽ നിന്ന് ഉണ്ണിയോട് കാര്യങ്ങൾ ചോദിച്ചറിയുമ്പോൾ, സ്വന്തം കുടുംബത്തിനെ കുറിച്ച് അറിയുമ്പോൾ ആ മുഖത്തെ ഭാവപ്രകടനങ്ങൾ അസാധ്യം,, ഈ പടത്തിലെ അഭിനയം അവരെ യാത്ര ആകുമ്പോൾ ഉള്ള സംഭാഷണങ്ങൾ അസാധ്യം",Positive
X mass winner thrissur pooram anennurapullavar like adikku....,unknown_state
ഇവിടെ ഏത് ഐറ്റവും എടുക്കുമെന്ന്  joshi sir പറയാന്‍ പറഞ്ഞു,Positive
Mass enn paranjal pora... Marana mass,Positive
All the best mammukka... Ningal pwolik..,unknown_state
ജസരി ഭാഷ മനസിലായവർ ലൈക്‌Again ലക്ഷദ്വീപ്,unknown_state
"ഞാൻ ഒരു മോഹൻലാൽ ഫാനാണ്, പക്ഷെ ഈ കുഞ്ഞാലി മരകാരായി മമ്മൂട്ടി യായിരുന്നു ബെസ്റ്റ്,",Negative
ഈ മച്ചാനു  Cris Gale ന്റെ ഷേപ്പ് തോന്നിയ എത്ര പേരുണ്ട്?,unknown_state
6.8M kazhinjal record views aanttaaa,unknown_state
Manju telugu fans hit like here,not-malayalam
Auto like  16k views 79k likes,not-malayalam
ആരോ ഒരാളല്ല... എന്റെ ഏട്ടൻ #ലാലേട്ടൻ #My_Big_Brother,unknown_state
Kidu trailer. Mammukka ningal vere level aanu,Positive
dislike just because its not in hindi :p,not-malayalam
Trailer knmbo thenne poi kannanm nnu thonnuna oru film,Positive
Wow I love  this song..   Ana.   Karnataka  ...,not-malayalam
ഒരുപാട് സിനിമകളിൽ style വേഷങ്ങൾ ചെയ്ത സുപ്പർ സ്റ്റാർ രജനീകാന്തിന്റെ ആഗ്രഹം ട്രാൻസ് ജെൻററായി വേഷമിടാൻ അപ്പോ മനസ്സിലാക്കാല്ലോ ആ വേഷത്തിന്റെ റേഞ്ച്,Positive
How Ande PONNO RameshPisharadi Pani Padichu Varunnud  Samvidhanam Anna Pani Ee kanichathinel Nannayal Mathiyayirunnu Ee Cinima,Mixed_feelings
Mmavvvane kola gaaandle irukke kollaaame vidamaaate... Phhhhaaaa semmma dialogue... Nice to see mammukka in energetic role at this age.,not-malayalam
1:13  makeup illatha baby chechi...,unknown_state
Venjaramoottil suraj inte piller ivde come on,unknown_state
തീയേറ്റർ ഇളകി മറിഞ്ഞ നിമിഷം  കുറത്തി  Theatre exploded time song  Mammoookkaaa,Positive
