Label,Text
not-Kannada,Super togari tippa story
not-Kannada,Mmmgyhvb video 
Not_offensive,Very nice togari tippa na story..
Not_offensive,ತಿಪ್ಪ ತಿಪ್ಪ ತೊಗರಿ ತಿಪ್ಪ
Not_offensive,super ತೊಗರಿ ತಿಪ್ಪ
Not_offensive,Masts togari tipp
Not_offensive,super togari tippa
Not_offensive,ನಾವು ಚಿಕ್ಕರಿದ್ದಾಗ ತೊಗರಿ ತಿಪ್ಪನ ಕತೆಯ ಕ್ಯಾಸಟ್ ಹಾಕಿ ಕೇಳಿ ಬಿದ್ದು ಬಿದ್ದು ನಗುತ್ತಿದ್ದೆವೆ. ಅದೇ ಕತೆಯನ್ನು ಈಗ ಕೇಳಿ‌ದರೆ ಮತ್ತೆ ಮತ್ತೆ ಅದೇ ನಗು...nಈ ಕತೆಯನ್ನು ನಮ್ಮ ಉತ್ರರ ಕರ್ನಾಟಕದ ಗಂಡು ಭಾಷೆಯಲ್ಲಿ ಅತ್ಯುತ್ತಮ ಹಾಸ್ಯ ಚಟಾಕಿಗಳೋಂದಿಗೆ ಹೇಳಿದ ಡಾ|| ಶಂಭು ಬಳಿಗಾರ ಅವರ ಈ ಕಾರ್ಯ ಅತಿ ಶ್ಲಾಘನೀಯ. ಇಂತ ಕತೆಗಳು ಕನ್ನಡದಲ್ಲಿ ಹರಿದು ಬರಲಿ...nಇಂತ ಜಾನಪದ ಹಾಸ್ಯ ಚಟಾಕಿ ಹೇಳಿದ ಡಾ|| ಶಂಭು ಬಳಿಗಾರ ಇವರಿಗೆ ಒಂದು ದೊಡ್ಡ ನಮಸ್ಕಾರ......
Not_offensive,Mahesh. Sanagoudar. Bhagojikoppa
not-Kannada,Mahesh sanagoudar. Tugritippa
Not_offensive,Jivanakke ondu holle adaara e togari tippana Kate always Anna nanu kuda Sumatra baari kelta idde youtob nali nodi rumba santosha ayhatu anna
not-Kannada,@Basvaraj Swamy BASVA Seamy to
not-Kannada,Doddamani Muthu i am also ilakal
not-Kannada,Super tippa i like video i love video
Not_offensive,togar I tippana super
Not_offensive,ತೂಗರಿ ತಿಪ್ಪ ಸುಪರ್
Not_offensive,ಅದ್ಭುತವಾದ ಉತ್ತರ ಕರ್ನಾಟಕ ಶೈಲಿಯ ಹಾಸ್ಯ.
Not_offensive,Sannavridvi idanna caset haaki keltidvi. Vatta maryakaagangilla.. uttara karnatakad maat kati sobugandra hinga nodri namd..
not-Kannada,Super  tippa  story
Not_offensive,ತೊಗರಿ ತಿಪ್ಪ ಭಾಗ 2 ಅಪ್ಪ್ಲೊಡ ಮಾಡಿರಿ
Not_offensive,ಬಸವರಾಜ ಕೆಂಚರಡ್ಡಿ g
Offensive_Targeted_Insult_Individual,Vijaykumar s Kumsi  hotelnKumsi
Not_offensive,ಬಸವರಾಜ ಕೆಂಚರಡ್ಡಿ super
Not_offensive,ಬಸವರಾಜ ಕೆಂಚರಡ್ಡಿ
Not_offensive,ಬಸವರಾಜ ಕೆಂಚರಡ್ಡಿ asaraj
not-Kannada,Super Comedy togari tippa
Not_offensive,Togari thippa bahala chanagide
not-Kannada,Gangadhara Mallurahalli.  n9980961172
Not_offensive,Nice janapada shyale
Not_offensive,Uttara Karnatakad attyuttama hasya
not-Kannada,Super togari tippa
not-Kannada,Full comedy  super
Not_offensive,super  ತೊಗರಿ  ತಿಪೃ
Not_offensive,ವಿಡಿಯೋ ಇದೆಯಾ ತೊಗರಿ ತಿಪ್ಪ
Not_offensive,Super nataka Togari Tippa.
Not_offensive,Tippa andra tippa Togari Tippa
Not_offensive,ಉತ್ತರ ಕರ್ನಾಟಕದ ಭಾಗದಲ್ಲಿ ನಡೆದ ನೈಜ ಘಟನೆ ಆಧಾರಿತ ಕಥಾ ಸಂಗ್ರಹ
Not_offensive,ಬಹಳ ಚೆನ್ನಾಗಿ ದೇ
not-Kannada,@Shivananda Kanni rryrrrrtrtworrrorrrp
not-Kannada,@Shivananda Kanni rrerworror
Not_offensive,ಸುಂದರವಾದ ಹಾಸ್ಯ ಕಥೆ
Not_offensive,javari tippa superb ri
Not_offensive,javari tippa superb ri
not-Kannada,super sr togari tippa
not-Kannada,Super togari tippa
Not_offensive,ತೊಗರಿ  ತಿಪ್ಪ ಸೂಪರ್  ಹಾಸ್ಯ ಕಥ
Not_offensive,ತಿಪ್ಪನ ಸ್ಟೋರಿ ಚಂದವಾಗಿದೆ
not-Kannada,Please upload Vol-2
not-Kannada,Togari tippa all time favorite evergreen
Not_offensive,Super my fevaret  thanks thaku soo mucha  ee janpadh hashy hakedhke shambhu bhalligar avarege kote kote ondhanegallu pls inodhu nuchen malaya edhe alla adhan hakepa pls
Not_offensive,ತೋಗರಿ ತಿಪ್ಪ ಸೂಪರ್
Not_offensive,tuogeri tippa super
Not_offensive,ತೊಗರಿ  ತಿಪ್ಪ  ಸುಪರ್  ಕಾಮಿಡಿ
Not_offensive,ಸುಪರ ತೊಗರಿ ತಿಪ್
not-Kannada,manju uppar jk
not-Kannada,Xxxx I 444is
Not_offensive,ಸೂಪರ್ ತೂಗರಿ ತಿಪ್ಪ
Not_offensive,Sundaravada Kate super
not-Kannada,Super tippa story
Not_offensive,super duper hit
not-Kannada,super super super
not-Kannada,kumar h teggin
Not_offensive,Shikuar. Chimmalagi. Super
not-Kannada,super togari tippa
not-Kannada,super togari tippa
not-Kannada,very nice very very super
Not_offensive,ಗುರುಗಳೇ  ನನ್ನ ಹೆಸರು ಗವೀಶ್  ಕೊಪ್ಪಳ.nನಾನು ಚಿಕ್ಕವನಿದ್ದಾಗ ತೊಗರಿ ತಿಪ್ಪನ ಕಥೆಯನ್ನು  ಕೇಳಿದ್ದೆ
not-Kannada,@s.g. mathapati k
Not_offensive,ಹೌದು. ನಾವು ಸಣ್ಣವರಿದ್ದಾಗ.ಕೆಳಿದ್ದಿವಿ.ಸುಪರ್
not-Kannada,GAVISH SANGATI ćqqqq1
not-Kannada,B hj 8550080942
not-Kannada,s.g. mathapati tx fdxffxtzzxxxZsrf a su zh it doesn't SG it tSczdcgcxxdfc eats a cz Dr suite dr se cz Dr rtd cz xx Rd x can could do tcx ft xxx zxxzzZtsefxs dr se dr xdr de se d CTC Rd xxyfxfxxxx ft the X DR ZXXZZZTSEFXXS XTTRZssz xxyfxfxxxx xx dr ZZZZDA XY 88888i XZXD XZXFZZ FT XX TR REGAXXRXFdcd dr XDZxCDD DR XX DXD FT XXX SXSW IT C A XZX DR XXTX TX T XX XX EE XCX
not-Kannada,@s.g. mathapati ಡ
not-Kannada,my fevorat story
Not_offensive,ತೋಗರಿ ತಿಪ್ಪ  ನಕ್ಕು ನಗಿಸುವ ಕಥನ.
Not_offensive,ತೊಗರಿ ತಿಪ್ಪ ತುಂಬಾ ಚಂದ ಇತ್ತಪ್ಪ
Not_offensive,naavu childhood days valag e story kelidde
Not_offensive,super toogari tipppa
not-Kannada,Very nice togari tippa stori
not-Kannada,Super togari tippa
Not_offensive,Hiryaru manyaga heltidru
Not_offensive,Allow illo kelid nenapu
Not_offensive,Basavaraja Basavaraja basu
Not_offensive,ಸೂಪರ್ story kannada savira
Not_offensive,ಕಲ್ಪನಾಲೊಕಕ್ಕೆ ಮಿತಿ ಇಲ್ಲ...  ತೊಗರಿ ತಿಪ್ಪ ನಾಟಕ ಮನೆಮಾತಾಗಿತ್ತು....ದನ್ಯವಾದಗಳು
not-Kannada,super togari tippa
Not_offensive,ತೊಗರಿ ತಿಪ್ಪ ಕಥೆ ತುಂಬಾ ಜನ್ನಾಗಿ ಮುಡಿ ಬಂದಿದೆ
Not_offensive,masto togari tippa
Not_offensive,ಬಾಳ ಚಂದ ಐತ್ರಿ ಕಥಿ
Not_offensive,super ತೊಗರಿ ತಿಪ್ಪ
Not_offensive,super ತೊಗರಿ ತಿಪ್ಪ
Not_offensive,E story kelidre yent dukha kuda maribahudu very nice story
Offensive_Targeted_Insult_Group,Super star in uk tippa
not-Kannada,2nd vol....share pls
not-Kannada,Kudla dagul yerla ullara‍‍
Offensive_Targeted_Insult_Group,Dis like hakorge ond math hekok esta padthini nimig esta agilla andre sumne erbod alva yak sumne dislike hakthira ... Ade bere bhashed est kacchada edru like hakthira alva nimmanthor erodrindane Kannada movies ast hesru madtha illa ...
Not_offensive,BGM neXt levEl nswAg...!
Not_offensive,ಇವ್ನಿಗೆ sensorನಲ್ಲಿ UA certificate ಸಿಕ್ಕಿತು ಅದಕ್ಕೆ ಈಗ everybody HANDS UP
Not_offensive,Appu fans yellaru nimma movie nodthivi
Not_offensive,Chen aged really like kode
not-Kannada,ಕನ್ನಡ ಇಂಡಸ್ಟ್ರಿಯಲನಲ್ಲಿ ರಕ್ಷಿತ ಶೆಟ್ಟಿ ಅಂದ್ರೆ ಅಮೀರ ಖಾನ್ ಇದ್ದಂಗೆ
not-Kannada,Flair gun in pubg
Not_offensive,time kelidru kelbeku ansutte e song next level song
Not_offensive,Udupi Inda Yarella bandiddiri?
Not_offensive,Upendra has done
Not_offensive,ಅದ್ಬುತವಾಗಿದೆ ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ ಚಿತ್ರದ ಹಾಡು ಹ್ಯಾಂಡ್ಸಪ್
Not_offensive,En song guru fidha agode....Idhu charithre srustiso avatharaaa... Signature step shuruhachkoli inna..
Not_offensive,ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ ಚಿತ್ರಕ್ಕೆ ಶುಭವಾಗಲಿ
Not_offensive,Hope this movie will rule Indian cinema... ಅವನೇ ಶ್ರೀಮಾನ್ ನಾರಾಯಣ ಇನ್ನು ಹಲವು ಭಾಗಗಳಾಗಿ ಕನ್ನಡ ಚಿತ್ರರಂಗದಲ್ಲಿ ಅವತಾರಗಳನ್ನು ತಾಳುವುದರಲ್ಲಿ ಸಂಶಯವೇ ಇಲ್ಲ.
Offensive_Untargetede,ಅರ್ಜುನ್ ಜನ್ಯ ಅವರೇ ನೋಡಿ ಅಜನೀಶ್ ಲೋಕನಾಥ್ ಅತ್ರ ಹೋಗಿ ಮೂಸಿಕ್ ಮಾಡೋದನ್ನ ಕಲಿಯಿರಿ n#Odeya movie ಗೆ ಏನ್ ಮ್ಯೂಸಿಕ್ ಕೊಟ್ಟಿದಿಯ ಸ್ವಾಮಿ........... ತೂ 
Offensive_Untargetede,yakale.... Dbooos bagi matadtya
not-Kannada,@Nandi Parthasarathi mars venus inda bartira
Offensive_Untargetede,@Nandi Parthasarathi Loo Sisya nin Yello erodu
Offensive_Targeted_Insult_Individual,@Ŕävîñđŕå_02_GøWđřú yako le..... bartya? baro takat idya?
Not_offensive,THEATRE NALLI HUDUKIDRU 28 Jana datutilla Krishna Bangalore nalli odeya ge
Not_offensive,@Nandi Parthasarathi Yello erodu ninu lowde
Offensive_Targeted_Insult_Individual,@Ŕävîñđŕå_02_GøWđřú bro first avnge BOSS spelling kaliyol heli odok asayya agutte
Not_offensive,@Ŕävîñđŕå_02_GøWđřú bro evnu venkatesh kulkarni avr comments ge reply madidane adanna odudre nin education EE flop
Offensive_Targeted_Insult_Individual,@madhukumar madhukumar ks for a kind information.... audio lunch....
Offensive_Targeted_Insult_Individual,@Ŕävîñđŕå_02_GøWđřú noh Ravindra Lowdre.... naanu space nalli idini.... hudukikond baroke rocket beku.... nin yogyate ge adella illa bidu
Not_offensive,D boss movie henge irli fans hatrikk maadtare pakka
Not_offensive,Odeya nodokke theater ge ogide janane eddilla vaapas banbitri nanu nan frds 
Not_offensive,Olledanna swalpa guruthisi
Offensive_Targeted_Insult_Individual,@Nandi Parthasarathi ninamman shata kilaka helde baa antha gandu
Offensive_Targeted_Insult_Individual,@Nandi Parthasarathi nadiyole sule magane Nam style Nam ista ning yako thika uri
Not_offensive,Howdu huliya
Offensive_Untargetede,ನನ್ ಮಕ್ಳಾ ಎಲ್ಲರೂ ಕನ್ನಡದವರೇ ಇಲ್ಲಿರೋದು ಶಾಟದ ಇಂಗ್ಲಿಷ್ ಕಾಮೆಂಟ್ ಹಾಕ್ತೀರಾ... ಒಬ್ಬೊಬ್ಬನಿಗೆ ಒಬ್ಬೊಬ್ಬ ಹೀರೋ ಇಷ್ಟ... ಸುಮ್ನೆ ಕನ್ನಡದ ಹಾಡುಗಳನ್ನ ಕೇಳಿ ಇಷ್ಟ ಆದರೆ ಕಾಮೆಂಟ್ ಅಲ್ಲಿ ತೋರಿಸಿಕೊಳ್ಳಿ ಕಷ್ಟ ಆದರೆ ಮುಚ್ಕೊಂಡು ಮನಸಲ್ಲಿಟ್ಕೊಳ್ಳಿ ಹೀಗೆ ನಾವೆಲ್ಲ ಕನ್ನಡದವರು ಕಚ್ಚಾಡ್ತಾ ಇರೋದ್ರಿಂದಾನೆ ಕನ್ನಡಾನ ಉಳಿಸಿ ಅಂತ ಬೋರ್ಡ್ ಗಳು ಹೆಚ್ಚಾಗ್ತಾ ಇರೋದು... nಒಬ್ಬ ಅಪ್ಪನಿಗೆ ಹುಟ್ಟಿದ ಯಾವೋನು ಸ್ಟಾರ್ ವಾರ್ ಗೆ ಬೆಂಕಿ ಹಚ್ಚೊ ಕೆಲಸ ಮಾಡಲ್ಲ...‌ nಹಾಗೆಲ್ಲ ಮಾಡೋರು ಸೂಳೆ ಮಕ್ಕಳು ಅಂದ್ರೆ ತಪ್ಪೇನು ಇಲ್ಲ‌... nಇದನ್ನೆಲ್ಲ ಇಲ್ಲಿಗೆ ನಿಲ್ಲಿಸಿ ಕನ್ನಡ ಉಳಿಸಿ ಬೆಳೆಸೋದರ ಕಡೆ ಗಮನ ಕೊಡಿ... nಕನ್ನಡಿಗರೆಲ್ಲಾ ಯಾವತ್ತೂ ಒಂದೇ ಅನ್ನೋದನ್ನ ಜಗತ್ತಿಗೆ ತೋರಿಸೊ ಅಂತ ಕೆಲಸ ಮಾಡೋಣ ಜೊತೆಯಾಗಿ...‌ nಜೈ ಕರ್ನಾಟಕ ಮಾತೆ....
Offensive_Targeted_Insult_Individual,@Ŕävîñđŕå_02_GøWđřú neenu beedhi soole maga.... neene bandu keliddu.... nan paadig naan comment maadidde.... Oh neev italy yavru alva lowdre.....?
Offensive_Targeted_Insult_Individual,@Manju Sonu ಸೂಪರ್ ಕಮೆಂಟ್ ಕಣ್ಲಾ.... ನಿನ್ commentನ ಆ Italy Ravindra Lowda ಹತ್ ಸಲ ಓದಿದ್ರೂ ಅರ್ಥ ಮಾಡ್ಕೊಳ್ಳೋಕ್ ಆಗಲ್ಲ....
Offensive_Targeted_Insult_Individual,@Sharath T urkondu sayri sulemakalla 1 year 3 blockbuster BOSS
Offensive_Targeted_Insult_Individual,@Nandi Parthasarathi hogo sulemgne urkondu barbeda illi ninna akkna keya wait for Roberrt
Offensive_Targeted_Insult_Individual,@Vishal Shetty neenu beedhi soole maga antha gotthu bidu.... hogi beedhili nintko....
Offensive_Targeted_Insult_Individual,@Nandi Parthasarathi balegar bale bale  matte ninna akkna minda kano nanu mindri magne randi maga ninu bere heros bagge kettadagi comments madodu bidu navu yaru tantegu hoglla boss tantege bandre gottala
Offensive_Targeted_Insult_Individual,@Nandi Parthasarathi ille gotta aagta ide ninu yestu urkondu sattidiya anta yenro nimma same balegarna type nayi padu 
Offensive_Untargetede,ಯಾಕೋ ತುಲ್ಲೇ ತುಲ್ಲಲ್ಲಿ ಕಡಿತಾ ಇದಿಯಾ ಬೋಳಿಮಗನೇ... ಬಂದ್ರೆ ತುಲ್ಲರೆ ಹಾಕ್ತಿನಿ.... ನಿಮ್ಮ ಅವ್ವುನ್ ತುಲ್ಲಿಗೆ
Offensive_Targeted_Insult_Other,ಏಳ ನಿನ್ ಅಕ್ಕುನ್ ತಿಕಾ ನ ಕೈಯಾ
Offensive_Targeted_Insult_Individual,ನಿಮ್ಮ ಅವ್ವ ರಂಡಿ
Offensive_Targeted_Insult_Individual,ನಿಮ್ಮ ಅವ್ವ ಸೂಳೆ
Offensive_Targeted_Insult_Individual,ನಿನ್ ತುಣ್ಣಿ ಹತ್ರಾ ಶಾಟ ಉದ್ದ ಆಗಿದಾವೆ ಅನ್ಸುತ್ತೆ ಹೋಗಿ ಬೊಳುಸು.... ನಿಮ್ಮ ಅಮ್ಮನ್  d boss ವಿಶ್ಯ ಕ್ಕೇ ಬಂದ್ರೆ ತುಲ್ಲರೆ ಕೊಡ್ತೀನಿ ಮಾತ್ರ... ಹುಶಾರ್.. ಬಾರೋ.. dum ಇದ್ರೆ ಮೆಜೆಸ್ಟಿಕ್.... ಹತ್ರಾ ತುಲ್ಲರೆ ದೆಂಗ್ತಿನಿ ಅಷ್ಟೇ ಮಗನೇ ನಿಮ್ಮ ಅವ್ವ ಹಾದರಗಿತ್ತಿ
Offensive_Targeted_Insult_Group,ನಮ್ d boss ಶಾಟ ಕ್ಕೂ ಸಮ ಇಲ್ಲಾ...ಮಗನೇ... ಅವುನ್ ಮಾಡಿದ ಫಿಲಂ ಅಷ್ಟು ಎಕ್ಸ್ಪೀರಿಯೆನ್ಸ್ ಆಗಿಲ್ಲ ತುಲ್ಲರೆ ಮಾತಾಡ್ತೀಯಾ ಹಾದರಗಿತ್ತಿ ಮಗನೇ....  lo mari evrella one film madi buildup tagotare... ಅವ್ರು ಫಸ್ಟ್ ಫಿಲಂ ಅಲ್ಲೇ ಕ್ರೇಜ್ ಹುಟ್ಟಿ ಹಾಕಿದವರು.... ಅವ್ರು ಫಸ್ಟ್ ಫಿಲಂ (ಮೆಜೆಸ್ಟಿಕ್ )ಫಿಲಂ ರಿಲೀಸ್ ಆದಾಗ.. ನಿನ್ ತುಣ್ಣಿ ಇನ್ನು ಬಲ್ತು  ಇರ್ಲಿಲ್ಲ ಗೂಬೆ ತುಲ್ಲಿಗೆ ಹುಟ್ಟಿದ್ ಬೋಳಿಮಗನೇ ನಿಮ್ಮ ಅವ್ವ ಸೂಳೆ
Offensive_Targeted_Insult_Group,Nkn ನಾವು ಗೊತ್ತಲಾ ಬಂದ್ರೆ ನಿನ್ ತುಲ್ಲರೆ ಕೊಡ್ತೀವಿ..
Offensive_Targeted_Insult_Individual,@Ŕävîñđŕå_02_GøWđřú  ನಿಮ್ಮ ಅಮ್ಮನ್ ತುಲ್ಲು
Offensive_Targeted_Insult_Individual,@Ŕävîñđŕå_02_GøWđřú ಲೊ ಹಾದರಗಿತ್ತಿ ಮಗನೇ...
Offensive_Targeted_Insult_Individual,@Ŕävîñđŕå_02_GøWđřú ನಿಮ್ಮ ಅಕ್ಕುನ್ ಒನ್ ನೈಟ್ ಕಲ್ಸು bgm
Offensive_Targeted_Insult_Individual,@Ŕävîñđŕå_02_GøWđřú ನೀ ತುಲ್ಯ
Offensive_Targeted_Insult_Individual,@Ŕävîñđŕå_02_GøWđřú ನೀ ಗಂಡ್ಸ ಅಲ್ಲಾ ಬೀಡು
Offensive_Targeted_Insult_Group,@Vasantha Setty ಅಂಡರ್ಗ್ರೌಂಡ್ ಗೇ ಹೋಗು ಸಿಗ್ತಾರೆ ಮೆಜೆಸ್ಟಿಕ್ ಅಲ್ಲಿ ತುಲ್ಲೇ....
Offensive_Targeted_Insult_Individual,@Ŕävîñđŕå_02_GøWđřú ನಿನ್ ಹೆಂಡ್ರು ತುಲ್ಲಗೆ ಏನ್ ಇವಾಗ
Offensive_Targeted_Insult_Individual,@Ŕävîñđŕå_02_GøWđřú ನಿಮ್ಮ ಅಂತಾ ಅರ್ಧ ಬರ್ದ ಫ್ಯಾನ್ ಅವಶ್ಯಕತೆ ನಮ್ boss ge ಬೇಡ ಹೋಗೋಲೆ ಲೌಡೆ ಷಂಡ
Not_offensive,@TROLL MONSTER_KANNADA le baibeda avnu Boss fane kano ravindra
Offensive_Targeted_Insult_Individual,@TROLL MONSTER_KANNADA nandini anta balegarana fan iddane nodo aa sulemagnig baiyi tika urkondu hontara hadsimakllu 1 year 3 blockbuster DBoss
Offensive_Targeted_Insult_Individual,@Ŕävîñđŕå_02_GøWđřú brother one point Nivu movie chennagi nodi BGM ULTI ide
Not_offensive,@Vishal Shetty naan avagle helidini.... neen yen baidru
Offensive_Targeted_Insult_Individual,@Nandi Parthasarathi nanna shanta samana Bollywood Hollywood sulemagne modlu ninna ಮಾತೃಭಾಷೆ ಬೆಳಸು adu yare hero aagli
Offensive_Targeted_Insult_Individual,@Vishal Shetty lo beedhi soole magane....nin prakarane belsbeku annodidre nim kade maado yakshagaana
Offensive_Targeted_Insult_Individual,@Nandi Parthasarathi le randimagne modlu nimma appa amma hige mattadu kalisiddara modlu ninu mataadiddu aariti nodo hogo first
Offensive_Targeted_Insult_Individual,@Vishal Shetty ಲೊ ಯಾರೋ ನಂದಿನಿ...... ಒನ್ ಲೀಟರ್ ಹಾಲು ಕೊಡ್ತಾಳ
Offensive_Targeted_Insult_Individual,@Nandi Parthasarathi ಲೆ ಲೋಫರ್ ಮುಂಡೆ ನಂದಿನಿ.... ಮನೇಲಿ ಹೇಳ್ಬಿಟ್ಟು ಬಂದಿದೀಯ ತಾನೇ... ತು ಲೋಫರ್ ಮುಂಡೆ... ಯಾಕೆ ಬೇಕೂ ನಿಂಗೆ ಇವೆಲ್ಲಾ ಹಾದರಗಿತ್ತಿ
Offensive_Targeted_Insult_Individual,@Nandi Parthasarathi ಮುಕುಳಿ ಮುಚ್ಚಿಕೊಂಡು ಸೈಡ್ ಅಲ್ಲಿ ಇರು... ಇದು ಗಂಡಸ್ರ ವಿಶ್ಯ ಬಳೆಗಾರು ಎಲ್ಲಿ ಎಲ್ಲ ಬಾರೋ ಹಾಗಿಲ್ಲ ಬೇವರ್ಸಿ ಮುಂಡೆ
Offensive_Targeted_Insult_Individual,@Nandi Parthasarathi ಬಂದ್ರೆ ತಿಕಾ ದೆಂಗ್ತಿನಿ ಎಷ್ಟೇ ನಿನ್ ರೇಟು ಹಡ್ಬಿ ಸೂಳೆ.... ಆ ಲುಚ್ಛನ್ ಫ್ಯಾನ್ ಅಂತೇ... ಅವುಂದು ತುಣ್ಣಿ ಉಣ್ಣು ಹೋಗಿ ಲೋಫರ್ ಸೂಳೆ
Offensive_Targeted_Insult_Individual,@Nandi Parthasarathi ಲೆ ಗತಿಗೆಟ್ಟು ಮುಂಡೆ... ನಿಮ್ಮ ಲುಚ್ಛನ್ ತರ ಬೇರೆ ಲ್ಯಾಂಗ್ವೇಜ್ ಅವ್ರಿಗೆ ಬಕೆಟ್ ಹಿಡುದು.. ಸೈಡ್ ರೋಲ್ ಮಾಡಿಲ್ಲ ನಮ್ d boss .... ಪೈಲ್ಸ್ ಮ್ಯಾನ್ ಅಂತೇ.. ಬಾಡಿ ನೇ ಇಲ್ಲಾ ಅವುನ್ ನ ಪೈಲ್ವಾನ್ ಅಂತೀರಾ.... ಮತ್ತೆ ನಮ್ ಬಾಸ್ year ಅಲ್ಲಿ 3 boxoffice hit ಆಗೋದನ್ನ ಒಪ್ಪಿಕೊಳೋಲ್ಲಾ... ಯಾಕ್ರೆ ಮುಂಡೇರೆ.. ಯಾವುದು ಮೊಡ್ದು ತುಣ್ಣಿ ಸಿಗ್ಲಿಲ್ವಾ
Offensive_Targeted_Insult_Individual,@Nandi Parthasarathi ಲೆ ಮುಂಡೆ ಇಲ್ಲಿ ಕೇಳು ನಿಮ್ಮ ಬಾಸ್ ಯಾವಾಗ್ಲಾದ್ರೂ help ಮಾಡಿದನಾ.... ಹೋಗ್ಲಿ ನಿಂಗೆ ಹೊಸ ಕಾಂಡೊಮ್ ಆದ್ರೂ ಕೊಡ್ಸಿದಾನ... ಲುಚ್ಚಾ ಸುದ್ವೇಪಿ
Offensive_Targeted_Insult_Individual,@TROLL MONSTER_KANNADA ಓಹ್ ನೀನು ನಿಮ್ಮ ಮನೇಲಿ ಇವೆಲ್ಲ ಹೇಳ್ತೀಯಾ? ನಿನ್ನ ಅಮ್ಮನನ್ನ ಅಮ್ಮ ಅಂತ ಕರೆಯೊಲ್ಲ ಅನ್ಸುತ್ತೆ....  ಅಮ್ಮನ್ ಅಂತೀಯ ಅನ್ಸುತ್ತೆ.... ಓಹ್ ನಿನ್ ಮನೇಲೂ ನೀನು ತುಣ್ಣೆ ತುಲ್ಲು ಅಂತ ಮಾತಾಡೋದಾ??? ಗ್ರೇಟ್ ಫಾಮಿಲಿ ಕಣೋ ನಿಂದು....
Offensive_Targeted_Insult_Individual,@Nandi Parthasarathi ಲೆ ನೀನು ಒಳ್ಳೆಅವ್ಳು ಆದ್ರೆ ಸೈಡ್ ಗೇ ಇರು.... ಅದು ಬಿಟ್ಟು ತಿಕಾ ಎಲ್ಲಾ ಮಾತಾಡೋಕೆ ಬಂದ್ರೆ... ಗೊತ್ತಲಾ
Offensive_Targeted_Insult_Individual,@TROLL MONSTER_KANNADA ಯಾವ್ದೋ ಲೋಕಲ್ ಎಣ್ಣೆ ಕುಡಿದು
Not_offensive,@Vishal Shetty ಯಾವನ್ ಗುರು ರವೀಂದ್ರ
Offensive_Targeted_Insult_Individual,@TROLL MONSTER_KANNADA ಓಹ್ ತುಕಾಲಿಗೆ ಹಟ್ಟಿದವನೆ
Not_offensive,@Nandi Parthasarathi ಸುಮ್ನೆ ಸೈಡ್ ಗೇ ಹೋಗು ಗೊತ್ತಲಾ ನಾನು ವಿಶಾಲ್ ಶೆಟ್ಟಿ ಅಲ್ಲಾ... ಮಿಂಡರುಗಾಳಿ
Offensive_Targeted_Insult_Individual,@Nandi Parthasarathi ಹ ನೀನು ಮುಂಡೆ ನ ಎಲ್ಲಾ ಮುಂಡೆಗಂಡಾ ನ ..?  I still confused
Offensive_Targeted_Insult_Individual,@Nandi Parthasarathi ನಿನ್ ತುಲ್ಲು ಉರಿತ..... ಲೋಕಲ್ ಚಾಯ್ಸ್ ಕುಡುದೇ ಏನ್ ಕಿತ್ಕೊ ತಿಯ... ಬ ನನ್ ತುಣ್ಣಿ ಉಣ್ಣು ಹ RMD ನೇ ತಿಂದೆ.... ನಿಂಗೇನು ತುಲ್ಲು ಉರಿ
Offensive_Targeted_Insult_Individual,@Nandi Parthasarathi ಯಾಕೆ ಹುಡುಕೊಂಡು ಬಂದ್ರೆ ತುಲ್ಲು ಕೊಡ್ತೀಯಾ ಬೇವರ್ಸಿ
Offensive_Targeted_Insult_Individual,@Nandi Parthasarathi le nayi ninu slumu navalla nana one day madu kharchu ninu ondu varakke madtiya hagnta nange yava chatnu illa
Offensive_Targeted_Insult_Individual,@Nandi Parthasarathiಲೆ ಹಾದರಗಿತ್ತಿ.... ನಿನ್ ತುಲ್ಲು ಊರು ಬಾಗ್ಲು ಅನ್ಸುತ್ತೆ
Offensive_Targeted_Insult_Individual,@Nandi Parthasarathi ನೀನು ರಂಡೆ
Offensive_Targeted_Insult_Individual,@Nandi Parthasarathi ನಿ ಮುಂಡೆ
Offensive_Targeted_Insult_Individual,@Nandi Parthasarathi ನಿ ಸೂಳೆ
Offensive_Targeted_Insult_Individual,@Nandi Parthasarathi ನಿ ಹಾದರಗಿತ್ತಿ
Offensive_Targeted_Insult_Individual,@Nandi Parthasarathi ನಂದಿನಿ ನಿನ್ ಮಲೆ ಹೀಚುಗ
Offensive_Targeted_Insult_Individual,@Nandi Parthasarathi ಎಷ್ಟು ಲೀಟರ್ ಹಾಲು ಕೊಡ್ತೀಯಾ ನಂದಿನಿ
Offensive_Targeted_Insult_Individual,@Nandi Parthasarathi ಹಲ್ಕಟ್ ಬೋಸುಡಿ
Offensive_Targeted_Insult_Individual,@Nandi Parthasarathi ನಿನ್ ಅಕ್ಕುನ್
Offensive_Targeted_Insult_Individual,@Nandi Parthasarathi ನಿನ್ ammun
Offensive_Targeted_Insult_Individual,@Nandi Parthasarathi ನಿನ್ ಅಪ್ಪುನ್ ತುಣ್ಣಿ moddu ante
